City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 3M,8580,2024,2024-08-09,9XX PEARL,2471903,STOLEN,2875,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060810.64235934,1249110.17352564
BOULDER,District 4,8581,2024,2024-08-09,51XX MERRITT,2471904,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3075534.67291275,1247612.91057387
BOULDER,District 4,8582,2024,2024-08-09,51XX MERRITT,2471904,RECOVERED,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3075534.67291275,1247612.91057387
BOULDER,District 3C,8583,2024,2024-08-10,10XX 11TH,2407879,STOLEN,2500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062101.11521396,1244970.66317634
BOULDER,District 2,8584,2024,2024-08-11,16XX 28TH,2407922,STOLEN,6000,No,Online Report - No Call Disposition,Online Report - No Call Number,3067855.36843224,1249442.66250588
BOULDER,District 2,8585,2024,2024-08-11,16XX 28TH,2407922,STOLEN,8500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067855.36843224,1249442.66250588
BOULDER,District 3C,8586,2024,2024-08-12,17XX 13TH ST,2471905,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062255.75415681,1248661.36755979
BOULDER,District 3,8587,2024,2024-08-12,16XX WALNUT,2471906,STOLEN,1499,No,Online Report - No Call Disposition,Online Report - No Call Number,3063308.86499065,1249415.16255651
BOULDER,District 4,8588,2024,2024-08-12,15XX 30TH,2471931,STOLEN,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068624.45438471,1247531.66265813
BOULDER,District 3,8589,2024,2024-08-12,16XX ARAPAHOE,2471935,RECOVERED,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 3,8590,2024,2024-08-12,16XX ARAPAHOE,2471935,RECOVERED,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 3M,8591,2024,2024-08-12,10XX ARAPAHOE,2471936,STOLEN,575,No,Online Report - No Call Disposition,Online Report - No Call Number,3061133.26435712,1248002.07013545
BOULDER,District 1,8592,2024,2024-08-12,15XX REDWOOD,2407943,STOLEN,2085.28,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061951.61509301,1260836.91070165
BOULDER,District 2,8593,2024,2024-08-13,17XX 30TH,2407992,RECOVERED,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069347.11432765,1249243.66223204
BOULDER,District 3C,8594,2024,2024-08-14,17XX 15TH,2408022,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063066.93209769,1248847.79830513
BOULDER,District 3C,8595,2024,2024-08-14,9XX 18TH,2471909,STOLEN,3500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064511.61506686,1244321.91290001
BOULDER,District 3C,8596,2024,2024-08-14,20XX ARAPAHOE,2471946,STOLEN,650,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064885.36501574,1248345.53766745
BOULDER,District 3,8597,2024,2024-08-14,6XX SPRUCE,2471959,STOLEN,2700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059614.11534781,1249178.66243096
BOULDER,District 3,8598,2024,2024-08-14,6XX SPRUCE,2471959,STOLEN,1400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059614.11534781,1249178.66243096
BOULDER,District 3,8599,2024,2024-08-14,6XX SPRUCE,2471959,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3059614.11534781,1249178.66243096
BOULDER,District 2,8600,2024,2024-08-14,33XX BLUFF ST,2408031,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3069924.70231151,1252966.05842357
BOULDER,District 1,8601,2024,2024-08-14,31XX BROADWAY,2471908,STOLEN,900,No,Online Report - No Call Disposition,Online Report - No Call Number,3061493.86528342,1254721.41162029
BOULDER,District 1,8602,2024,2024-08-14,31XX ARNETT,2471950,STOLEN,699.99,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066542.36455269,1254717.16188022
BOULDER,District 2,8603,2024,2024-08-14,35XX FRONTIER,2471907,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070440.61411066,1251101.1622648
BOULDER,District 5,8604,2024,2024-08-15,28XX DARTMOUTH,2471952,STOLEN,3500,No,Online Report - No Call Disposition,Online Report - No Call Number,3067880.11484457,1239043.66364781
BOULDER,District 2,8605,2024,2024-08-15,25XX 30TH,2408064,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068649.36431646,1252697.41230765
BOULDER,District 2,8606,2024,2024-08-15,28XX PEARL ST,2408079,RECOVERED,1195,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068219.98443293,1251176.80354445
BOULDER,District 2,8607,2024,2024-08-15,32XX 28TH,2471957,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3067889.12677132,1255361.57835752
BOULDER,District 3,8608,2024,2024-08-16,17XX 28TH,2408101,RECOVERED,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3067344.74027428,1249758.75547091
BOULDER,District 4,8609,2024,2024-08-16,8XX 36TH,2471960,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070686.86422606,1243880.66345592
BOULDER,District 4,8610,2024,2024-08-16,48XX MEREDITH,2471961,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3074479.17865302,1247872.89217996
BOULDER,District 4,8611,2024,2024-08-16,45XX LAGUNA,2471962,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3073745.11361398,1242344.78868421
BOULDER,District 2,8612,2024,2024-08-16,16XX COMMERCE,2408131,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3074668.36330823,1249326.53759747
BOULDER,District 5,8613,2024,2024-08-16,6XX BROADWAY,2471985,STOLEN,4599,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070211.0240389,1237246.95347584
BOULDER,District 3,8614,2024,2024-08-17,18XX 19TH,2471963,STOLEN,275,No,Online Report - No Call Disposition,Online Report - No Call Number,3064226.45965703,1249505.2167222
BOULDER,District 3M,8615,2024,2024-08-18,VALID ADDRESS UNAVAILABLE,2471964,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3061255.46482983,1249338.56216112
BOULDER,District 1,8616,2024,2024-08-18,27XX VALMONT,2472027,STOLEN,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067383.36438733,1253897.78706046
BOULDER,District 4,8617,2024,2024-08-18,49XX MEREDITH,2408190,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3074887.0540466,1247872.8920511
BOULDER,District 4,8618,2024,2024-08-18,49XX MEREDITH,2408190,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3074887.0540466,1247872.8920511
BOULDER,District 1,8619,2024,2024-08-18,30XX 10TH,2471965,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3060288.86544376,1253702.91160053
BOULDER,District 3,8620,2024,2024-08-19,21XX 5TH ST,2408220,STOLEN,150,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3058864.19630606,1249252.14331316
BOULDER,District 3,8621,2024,2024-08-19,21XX 5TH ST,2408220,RECOVERED,1100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3058864.19630606,1249252.14331316
BOULDER,District 3,8622,2024,2024-08-19,21XX CANYON,2472026,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065154.87323853,1249393.99908371
BOULDER,District 3,8623,2024,2024-08-19,25XX TAFT DR,2408226,STOLEN,1800,No,Online Report - No Call Disposition,Online Report - No Call Number,3066655.1831551,1246796.71254883
BOULDER,District 4,8624,2024,2024-08-19,48XX ,2471967,STOLEN,850,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,8625,2024,2024-08-19,7XX BROADWAY,2471966,STOLEN,772.97,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065406.11480106,1243809.16314251
BOULDER,District 5,8626,2024,2024-08-20,36XX TABLE MESA,2471968,RECOVERED,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069676.7871907,1236909.79718399
BOULDER,District 3,8627,2024,2024-08-20,22XX PEARL,2471969,STOLEN,6000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065336.7226687,1250497.29441701
BOULDER,District 3,8628,2024,2024-08-20,22XX PEARL,2471969,STOLEN,6000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065336.7226687,1250497.29441701
BOULDER,District 3C,8629,2024,2024-08-20,17XX 15TH,2471970,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3063066.93209769,1248847.79830513
BOULDER,District 1,8630,2024,2024-08-20,19XX POPLAR,2471971,STOLEN,4200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063950.36485759,1259999.03580591
BOULDER,District 3M,8631,2024,2024-08-20,14XX PEARL,2471972,STOLEN,7000,No,Online Report - No Call Disposition,Online Report - No Call Number,3062436.80837098,1249759.36620624
BOULDER,District 3M,8632,2024,2024-08-20,14XX PEARL,2408283,RECOVERED,8000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062436.80837098,1249759.36620624
BOULDER,District 3M,8633,2024,2024-08-20,14XX PEARL,2408283,STOLEN,7500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062436.80837098,1249759.36620624
BOULDER,District 2,8634,2024,2024-08-20,33XX BLUFF ST,2471973,STOLEN,96,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069924.70231151,1252966.05842357
BOULDER,District 2,8635,2024,2024-08-20,33XX BLUFF ST,2471973,STOLEN,80,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069924.70231151,1252966.05842357
BOULDER,District 5,8636,2024,2024-08-21,12XX GILLASPIE,2408311,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070962.86456717,1234994.03922018
BOULDER,District 2,8637,2024,2024-08-21,29XX PEARL,2408321,STOLEN,859,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068332.48631123,1251708.02843116
BOULDER,District 3,8638,2024,2024-08-21,21XX CANYON,2472851,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3065232.86495851,1249325.03731433
BOULDER,District 3,8639,2024,2024-08-21,17XX 28TH,2472012,STOLEN,4999,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067338.94415513,1249790.1264907
BOULDER,District 3C,8640,2024,2024-08-21,20XX GROVE,2471974,STOLEN,6500,No,Online Report - No Call Disposition,Online Report - No Call Number,3064863.11510815,1248642.03742687
BOULDER,District 1,8641,2024,2024-08-22,26XX MAPLETON,2408353,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3067112.3642599,1252602.28696908
BOULDER,District 2,8642,2024,2024-08-22,37XX IRIS,2471975,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070967.42239183,1256147.47559804
BOULDER,District 3,8643,2024,2024-08-22,4XX UNIVERSITY,2408396,STOLEN,7000,No,Online Report - No Call Disposition,Online Report - No Call Number,3058839.58009591,1246903.21744086
BOULDER,District 2,8644,2024,2024-08-23,66XX FINLEY PL,2408434,RECOVERED,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3084222.08790016,1268953.53135629
BOULDER,District 3,8645,2024,2024-08-24,20XX ARAPAHOE,2408380,RECOVERED,1250,No,Online Report - No Call Disposition,Online Report - No Call Number,3064933.36482396,1248146.28778681
BOULDER,District 3,8646,2024,2024-08-25,21XX SPRUCE,2472028,STOLEN,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065058.36491108,1250657.16234154
BOULDER,District 1,8647,2024,2024-08-26,9XX NORTH ST,2472029,STOLEN,1099,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060232.50557499,1251805.28066235
BOULDER,District 3,8648,2024,2024-08-26,18XX MARINE,2472030,STOLEN,4900,No,Online Report - No Call Disposition,Online Report - No Call Number,3064140.58052488,1248000.24507049
BOULDER,District 3C,8649,2024,2024-08-26,17XX 15TH,2472032,RECOVERED,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063066.93209769,1248847.79830513
BOULDER,,8650,2024,2024-08-26,VALID ADDRESS UNAVAILABLE,2472068,STOLEN,7473,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,8651,2024,2024-08-26,8XX 28TH,2472076,STOLEN,1100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 4,8652,2024,2024-08-27,29XX AURORA,2472031,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,8653,2024,2024-08-27,12XX EISENHOWER,2472077,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074630.86363275,1246045.16312826
BOULDER,District 3,8654,2024,2024-08-27,18XX FOLSOM,2408701,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3066154.8645489,1249640.53751821
BOULDER,District 3,8655,2024,2024-08-27,18XX FOLSOM,2408701,RECOVERED,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3066154.8645489,1249640.53751821
BOULDER,District 1,8656,2024,2024-08-28,18XX SUMAC,2472078,STOLEN,3200,No,Online Report - No Call Disposition,Online Report - No Call Number,3063206.84363951,1261573.16574541
BOULDER,District 1,8657,2024,2024-08-29,24XX SUMAC,2472082,RECOVERED,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3065083.36459368,1261263.28574224
BOULDER,District 4,8658,2024,2024-08-29,8XX 28TH ST,2472119,STOLEN,1400,No,Online Report - No Call Disposition,Online Report - No Call Number,3067659.78025864,1243914.66316638
BOULDER,District 5,8659,2024,2024-08-29,15XX KNOX,2472120,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071833.6142013,1233633.03945944
BOULDER,District 2,8660,2024,2024-08-30,33XX PALO PKWY,2472125,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3070221.56348159,1258919.48523662
BOULDER,District 5,8661,2024,2024-08-30,24XX BASELINE,2472126,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3066395.27223427,1242881.05060064
BOULDER,District 4,8662,2024,2024-08-30,8XX 29TH,2472133,STOLEN,650,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068206.89972107,1244025.61237779
BOULDER,District 3,8663,2024,2024-08-30,23XX CANYON,2472136,STOLEN,7630,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066003.364522,1249374.53734099
BOULDER,District 2,8664,2024,2024-08-30,32XX PALO PKWY,2472139,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070080.36383747,1258918.72745626
BOULDER,District 3C,8665,2024,2024-08-31,17XX 13TH,2472143,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3062382.49347082,1248552.14425903
BOULDER,District 3,8666,2024,2024-08-31,21XX PINE,2472145,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3064924.864746,1250975.41229878
BOULDER,District 3C,8667,2024,2024-08-31,10XX 13TH,2472147,STOLEN,750,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062785.61487234,1245052.41286744
BOULDER,District 2,8668,2024,2024-09-01,32XX 47TH,2472149,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3071725.16476161,1255498.17321331
BOULDER,District 4,8669,2024,2024-09-01,29XX BASELINE,2472150,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3068752.08460728,1243463.66330008
BOULDER,District 3,8670,2024,2024-09-02,21XX 23RD,2472151,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3065599.52780691,1250999.78886157
BOULDER,District 3,8671,2024,2024-09-02,21XX 23RD,2472151,STOLEN,4000,No,Online Report - No Call Disposition,Online Report - No Call Number,3065599.52780691,1250999.78886157
BOULDER,District 1,8672,2024,2024-09-02,31XX 11TH,2472152,STOLEN,299.99,No,Online Report - No Call Disposition,Online Report - No Call Number,3060613.11497626,1254291.03702716
BOULDER,District 1,8673,2024,2024-09-04,27XX VALMONT,2472153,STOLEN,1600,No,Online Report - No Call Disposition,Online Report - No Call Number,3067383.36438733,1253897.78706046
BOULDER,District 3C,8674,2024,2024-09-04,23XX ,2472154,STOLEN,599,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,8675,2024,2024-09-04,22XX PEARL,2472155,STOLEN,350,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065336.7226687,1250497.29441701
BOULDER,District 2,8676,2024,2024-09-04,30XX KALMIA AVE,2409119,STOLEN,2500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069034.02360701,1257567.90583772
BOULDER,District 2,8677,2024,2024-09-04,30XX KALMIA AVE,2409119,RECOVERED,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069034.02360701,1257567.90583772
BOULDER,District 1,8678,2024,2024-09-05,48XX BROADWAY,2472156,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3060803.36479528,1265728.28503072
BOULDER,District 3C,8679,2024,2024-09-05,11XX PENNSYLVANIA,2472157,STOLEN,325,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062210.36528264,1246174.78783391
BOULDER,District 1,8680,2024,2024-09-05,35XX NOTTINGHAM,2409156,STOLEN,1,No,Online Report - No Call Disposition,Online Report - No Call Number,3066977.26001317,1257004.89051896
BOULDER,District 3C,8681,2024,2024-09-05,7XX MARINE,2472158,STOLEN,100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060421.61531749,1247074.66248149
BOULDER,,8682,2024,2024-09-06,24XX ,2472159,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8683,2024,2024-09-06,17XX 48TH,2472160,STOLEN,150,No,Online Report - No Call Disposition,Online Report - No Call Number,3074190.46955934,1248885.63336598
BOULDER,District 2,8684,2024,2024-09-07,31XX AIRPORT,2472236,STOLEN,3200,No,Online Report - No Call Disposition,Online Report - No Call Number,3075061.11302191,1254558.03688753
BOULDER,District 4,8685,2024,2024-09-07,49XX THUNDERBIRD,2409275,RECOVERED,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074926.36364128,1239051.664056
BOULDER,District 3C,8686,2024,2024-09-07,12XX COLLEGE,2472237,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062404.28233686,1245401.6392065
BOULDER,District 2,8687,2024,2024-09-07,24XX JUNCTION PL,2472459,RECOVERED,5395,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069762.29454678,1252576.62928795
BOULDER,District 4,8688,2024,2024-09-08,9XX 28TH,2472238,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067822.61449351,1244566.6631198
BOULDER,District 2,8689,2024,2024-09-08,VALID ADDRESS UNAVAILABLE,2409324,RECOVERED,5395,No,Online Report - No Call Disposition,Online Report - No Call Number,3069564.51569977,1251079.94352427
BOULDER,District 2,8690,2024,2024-09-09,VALID ADDRESS UNAVAILABLE,2409343,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3069052.67611914,1248751.46219217
BOULDER,District 4,8691,2024,2024-09-09,34XX BASELINE RD,2472250,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070227.53788855,1242906.81227855
BOULDER,District 3,8692,2024,2024-09-10,23XX SOUTH,2472251,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065962.86475388,1250077.16218175
BOULDER,District 3,8693,2024,2024-09-10,23XX SOUTH,2472281,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3065962.86475388,1250077.16218175
BOULDER,District 2,8694,2024,2024-09-10,31XX PEARL PKWY,2472257,STOLEN,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069490.33123754,1251526.44724605
BOULDER,District 2,8695,2024,2024-09-10,31XX PEARL PKWY,2472257,STOLEN,2700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069490.33123754,1251526.44724605
BOULDER,District 4,8696,2024,2024-09-10,28XX COLLEGE,2472258,STOLEN,5120,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067982.89573258,1245484.98124015
BOULDER,District 1,8697,2024,2024-09-11,18XX SUMAC,2472290,STOLEN,550,No,Online Report - No Call Disposition,Online Report - No Call Number,3063206.84363951,1261573.16574541
BOULDER,District 3C,8698,2024,2024-09-11,11XX GRANDVIEW,2472292,STOLEN,4500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062011.11516008,1247230.78753389
BOULDER,,8699,2024,2024-09-11,VALID ADDRESS UNAVAILABLE,2472299,STOLEN,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8700,2024,2024-09-12,32XX FOUNDRY,2472303,STOLEN,1299,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069541.65484723,1252693.68333052
BOULDER,District 4,8701,2024,2024-09-12,29XX AURORA,2472304,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,8702,2024,2024-09-12,48XX THUNDERBIRD,2409570,STOLEN,1800,No,Online Report - No Call Disposition,Online Report - No Call Number,3074637.11052625,1239026.07415502
BOULDER,District 2,8703,2024,2024-09-12,VALID ADDRESS UNAVAILABLE,2409520,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3067672.64576259,1251046.0081361
BOULDER,District 4,8704,2024,2024-09-13,49XX MEREDITH,2472321,STOLEN,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074848.78560172,1247808.24703672
BOULDER,District 2,8705,2024,2024-09-13,17XX 29TH,2472329,STOLEN,5500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068617.89445922,1249149.6627053
BOULDER,District 2,8706,2024,2024-09-13,29XX PEARL,2409556,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068332.48631123,1251708.02843116
BOULDER,District 2,8707,2024,2024-09-13,18XX 30TH,2472336,STOLEN,400,0,Online Report - No Call Disposition,Online Report - No Call Number,3069572.86412369,1249482.1624515
BOULDER,District 2,8708,2024,2024-09-13,32XX WALNUT ST,2472249,STOLEN,9500,No,Online Report - No Call Disposition,Online Report - No Call Number,3069703.09293894,1250279.57393712
BOULDER,District 2,8709,2024,2024-09-13,32XX WALNUT ST,2472249,STOLEN,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069703.09293894,1250279.57393712
BOULDER,District 3C,8710,2024,2024-09-14,13XX CANYON,2409577,RECOVERED,12000,No,Online Report - No Call Disposition,Online Report - No Call Number,3062313.40730233,1248739.16620959
BOULDER,District 3C,8711,2024,2024-09-14,13XX CANYON,2409577,STOLEN,9500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062313.40730233,1248739.16620959
BOULDER,District 2,8712,2024,2024-09-14,23XX 30TH,2472340,STOLEN,1750,No,Online Report - No Call Disposition,Online Report - No Call Number,3068864.11424706,1251877.16190494
BOULDER,District 2,8713,2024,2024-09-14,23XX 30TH,2409606,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068864.11424706,1251877.16190494
BOULDER,District 2,8714,2024,2024-09-15,32XX CARBON,2472346,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069580.84705436,1252626.13426511
BOULDER,District 3C,8715,2024,2024-09-16,11XX GRANDVIEW,2472351,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062011.11516008,1247230.78753389
BOULDER,District 3C,8716,2024,2024-09-16,6XX ARAPAHOE,2472352,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3059814.11547447,1247513.03748454
BOULDER,District 3,8717,2024,2024-09-17,10XX PINE,2409697,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060715.86545021,1249868.03699914
BOULDER,District 2,8718,2024,2024-09-17,30XX PEARL PKWY,2409703,STOLEN,1300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069033.78927088,1251407.90185647
BOULDER,District 2,8719,2024,2024-09-17,37XX CEDARLODGE,2472353,STOLEN,599,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069929.55703493,1258549.72503525
BOULDER,District 2,8720,2024,2024-09-17,32XX ,2472354,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8721,2024,2024-09-17,32XX ,2472354,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8722,2024,2024-09-17,32XX ,2472354,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8723,2024,2024-09-18,16XX 38TH ST,2409748,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071024.92218022,1248306.32520146
BOULDER,District 2,8724,2024,2024-09-19,50XX VALMONT,2409770,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3073495.38465394,1253666.91514494
BOULDER,District 2,8725,2024,2024-09-19,32XX 28TH,2472355,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3067889.12677132,1255361.57835752
BOULDER,District 4,8726,2024,2024-09-20,46XX RICARA,2409833,STOLEN,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3073988.61373992,1239687.66390019
BOULDER,District 3,8727,2024,2024-09-20,25XX SPRUCE,2472356,STOLEN,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066595.86446874,1251298.53716934
BOULDER,,8728,2024,2024-09-20,VALID ADDRESS UNAVAILABLE,2472357,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,8729,2024,2024-09-21,33XX 28TH,2409873,STOLEN,2200,No,Online Report - No Call Disposition,Online Report - No Call Number,3067233.02617274,1255871.65481472
BOULDER,District 2,8730,2024,2024-09-21,55XX SPINE RD,2472358,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3083324.43521441,1270058.89762502
BOULDER,District 2,8731,2024,2024-09-22,57XX ORCHARD CREEK,2472359,STOLEN,4000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3078417.6125302,1263699.6609044
BOULDER,District 3,8732,2024,2024-09-22,21XX PEARL,2472360,STOLEN,2800,No,Online Report - No Call Disposition,Online Report - No Call Number,3064967.40718466,1250400.72977527
BOULDER,District 3C,8733,2024,2024-09-23,12XX COLLEGE,2472388,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062574.00745692,1245653.80293454
BOULDER,District 3,8734,2024,2024-09-24,18XX HILLSIDE,2472389,STOLEN,2500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064223.86466769,1247051.91274815
BOULDER,District 4,8735,2024,2024-09-24,51XX TABLE MESA,2472431,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3074849.13523012,1238015.70588218
BOULDER,District 4,8736,2024,2024-09-24,29XX COLLEGE,2472432,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068266.9946776,1245690.66313178
BOULDER,District 2,8737,2024,2024-09-24,17XX 33RD,2472433,STOLEN,450,No,Online Report - No Call Disposition,Online Report - No Call Number,3070242.61398368,1249356.91237713
